""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"883"|"6376"|"00:54:38.470"|"00:54:40.630"|"3278.47"|"3280.63"|""|"[Muzyka]"
"884"|"6384"|"00:54:40.630"|"00:54:45.430"|"3280.63"|"3285.43"|""|"to importmrówki przypomnienie"
"885"|"709"|"00:54:45.430"|"00:54:47.990"|"3285.43"|"3290.39"|""|"<--pause-->"
"886"|"6400"|"00:54:47.990"|"00:54:50.390"|"3287.99"|"3290.39"|""|"jednak po zmiany w publicznym"
"887"|"6408"|"00:54:50.390"|"00:54:52.630"|"3290.39"|"3292.63"|""|"postrzeganiu tych zwierząt, w ostatnich"
"888"|"6416"|"00:54:52.630"|"00:54:57.109"|"3292.63"|"3297.109"|""|"dziesięcioleciach pojawiło się"
"889"|"6424"|"00:54:57.109"|"00:54:59.589"|"3297.109"|"3299.589"|""|"jeszcze większe zagrożenie dla populacji diabłów, diabeł tasmański"
"890"|"713"|"00:54:59.589"|"00:55:01.589"|"3299.589"|"3301.599"|""|"<--pause-->"
"891"|"6436"|"00:55:01.589"|"00:55:01.599"|"3301.589"|"3301.599"|""|"został umieszczony na windach zagrożonych gatunków"
"892"|"6440"|"00:55:01.599"|"00:55:03.510"|"3301.599"|"3303.51"|""|"został umieszczony na windach zagrożonych gatunków z powodu"
"893"|"6444"|"00:55:03.510"|"00:55:06.390"|"3303.51"|"3306.39"|""|"z powodu"
"894"|"6452"|"00:55:06.390"|"00:55:09.270"|"3306.39"|"3309.27"|""|"by guza twarzy ba guza"
"895"|"6460"|"00:55:09.270"|"00:55:12.549"|"3309.27"|"3312.549"|""|"twarzy jest"
"896"|"6468"|"00:55:12.549"|"00:55:15.990"|"3312.549"|"3315.99"|""|"bą zakaźną, która powoduje narośla rakowe"
"897"|"6476"|"00:55:15.990"|"00:55:17.510"|"3315.99"|"3317.51"|""|", jest zdewastowana populacje diabła,"
"898"|"6484"|"00:55:17.510"|"00:55:19.349"|"3317.51"|"3319.349"|""|"okropną rzeczą jest to, że"
"899"|"6492"|"00:55:19.349"|"00:55:22.309"|"3319.349"|"3322.309"|""|"nie ma lekarstwa,"
"900"|"6500"|"00:55:22.309"|"00:55:22.319"|"3322.309"|"3322.319"|""|"więc kiedy zwierzę zostanie zarażone,"
"901"|"6504"|"00:55:22.319"|"00:55:23.670"|"3322.319"|"3323.67"|""|"więc kiedy zwierzę zostanie zarażone, umrze"
"902"|"6508"|"00:55:23.670"|"00:55:25.349"|"3323.67"|"3325.349"|""|"umrze"
"903"|"6516"|"00:55:25.349"|"00:55:25.359"|"3325.349"|"3325.359"|""|"w miejscach, w których ba przeszła"
"904"|"6520"|"00:55:25.359"|"00:55:26.789"|"3325.359"|"3326.789"|""|"w miejscach, w których ba przeszła przez"
"905"|"6524"|"00:55:26.789"|"00:55:28.710"|"3326.789"|"3328.71"|""|"przez"
"906"|"6532"|"00:55:28.710"|"00:55:38.390"|"3328.71"|"3338.39"|""|"krajobraz liczby zostały zmniejszone o 80 i"
"907"|"729"|"00:55:38.390"|"00:55:39.750"|"3338.39"|"3341.03"|""|"<--pause-->"
"908"|"6548"|"00:55:39.750"|"00:55:41.030"|"3339.75"|"3341.03"|""|"tam, gdzie jest ich  w"
"909"|"730"|"00:55:41.030"|"00:55:42.710"|"3341.03"|"3342.72"|""|"<--pause-->"
"910"|"6564"|"00:55:42.710"|"00:55:42.720"|"3342.71"|"3342.72"|""|"krajobrazie, nie można już siedzieć na  dzikich"
"911"|"6568"|"00:55:42.720"|"00:55:47.990"|"3342.72"|"3347.99"|""|"krajobrazie, nie można już siedzieć na  dzikich poziomach"
"912"|"732"|"00:55:47.990"|"00:55:50.549"|"3347.99"|"3352.39"|""|"<--pause-->"
"913"|"6580"|"00:55:50.549"|"00:55:52.390"|"3350.549"|"3352.39"|""|", to naprawdę smutna rzecz i za"
"914"|"6588"|"00:55:52.390"|"00:55:54.789"|"3352.39"|"3354.789"|""|"każdym ,"
"915"|"6596"|"00:55:54.789"|"00:55:56.630"|"3354.789"|"3356.63"|""|"kiedy pakuję się, aby"
"916"|"6604"|"00:55:56.630"|"00:55:58.390"|"3356.63"|"3358.39"|""|"zostawić diabła oglądającego śćsesja oglądania diabła,"
"917"|"6612"|"00:55:58.390"|"00:56:01.109"|"3358.39"|"3361.109"|""|"myślę, że to może"
"918"|"6620"|"00:56:01.109"|"00:56:01.119"|"3361.109"|"3361.119"|""|"być ostatni raz i"
"919"|"6624"|"00:56:01.119"|"00:56:07.360"|"3361.119"|"3367.36"|""|"być ostatni raz i uh"
"920"|"6632"|"00:56:07.370"|"00:56:21.750"|"3367.37"|"3381.75"|""|"[Muzyka],"
"921"|"740"|"00:56:21.750"|"00:56:23.829"|"3381.75"|"3386.63"|""|"<--pause-->"
"922"|"6644"|"00:56:23.829"|"00:56:26.630"|"3383.829"|"3386.63"|""|"ale jest"
"923"|"6652"|"00:56:26.630"|"00:56:29.030"|"3386.63"|"3389.03"|""|"nadziejastworzono szczepionkę i"
"924"|"6660"|"00:56:29.030"|"00:56:31.750"|"3389.03"|"3391.75"|""|"wydaje się, że niektóre diabły rozwijają odporność na"
"925"|"6668"|"00:56:31.750"|"00:56:33.670"|"3391.75"|"3393.67"|""|"tę bę,"
"926"|"6676"|"00:56:33.670"|"00:56:35.589"|"3393.67"|"3395.589"|""|"ale to pocieszające, że ta"
"927"|"6684"|"00:56:35.589"|"00:56:38.789"|"3395.589"|"3398.789"|""|"ba zaczęła się w tym miejscu 20"
"928"|"6692"|"00:56:38.789"|"00:56:40.549"|"3398.789"|"3400.549"|""|"lat temu,  są tam zwierzęta,"
"929"|"6700"|"00:56:40.549"|"00:56:41.910"|"3400.549"|"3401.91"|""|"co daje wskazówkę, jak twarde są"
"930"|"6708"|"00:56:41.910"|"00:56:46.710"|"3401.91"|"3406.71"|""|"te małe stworzenia i jak potrafią"
"931"|"749"|"00:56:46.710"|"00:56:50.230"|"3406.71"|"3412.39"|""|"<--pause-->"
"932"|"6724"|"00:56:50.230"|"00:56:52.390"|"3410.23"|"3412.39"|""|"jako zabezpieczenie simon hoduje ż diabły"
"933"|"6732"|"00:56:52.390"|"00:56:58.640"|"3412.39"|"3418.64"|""|"w ramach szerszych ludzkich wysiłków na rzecz"
"934"|"6744"|"00:56:58.650"|"00:57:02.559"|"3418.65"|"3422.559"|""|"[Muzyka]"
"935"|"6752"|"00:57:02.559"|"00:57:05.270"|"3422.559"|"3425.27"|""|"[Muzyka]"
"936"|"6756"|"00:57:05.270"|"00:57:08.230"|"3425.27"|"3428.23"|""|"diabły tasmańskie występują tylko na"
"937"|"6764"|"00:57:08.230"|"00:57:11.190"|"3428.23"|"3431.19"|""|"tasmanii wymarły w kontynentalnej części"
"938"|"6772"|"00:57:11.190"|"00:57:12.950"|"3431.19"|"3432.95"|""|"australii  temu"
"939"|"6780"|"00:57:12.950"|"00:57:14.789"|"3432.95"|"3434.789"|""|"jeden z najgorszychrzeczy, które mogą się"
"940"|"6788"|"00:57:14.789"|"00:57:18.870"|"3434.789"|"3438.87"|""|"wydarzyć, myślę, że diabeł tasmański"
"941"|"758"|"00:57:18.870"|"00:57:23.680"|"3438.87"|"3444.64"|""|"<--pause-->"
"942"|"6816"|"00:57:23.680"|"00:57:24.640"|"3443.68"|"3444.64"|""|"tasmański, to  ważne, aby te zwierzęta były chronione, miejmy nadzieję na przyszłość, że diabły"
"943"|"6824"|"00:57:24.640"|"00:57:26.710"|"3444.64"|"3446.71"|""|"tasmański, to  ważne, aby te zwierzęta były chronione, miejmy nadzieję na przyszłość, że diabły"
"944"|"6828"|"00:57:26.710"|"00:57:27.990"|"3446.71"|"3447.99"|""|"z naszą pomocą"
"945"|"761"|"00:57:27.990"|"00:57:31.349"|"3447.99"|"3455.27"|""|"<--pause-->"
"946"|"6844"|"00:57:31.349"|"00:57:35.270"|"3451.349"|"3455.27"|""|" będą wolne na ści i"
"947"|"762"|"00:57:35.270"|"00:57:38.390"|"3455.27"|"3461.109"|""|"<--pause-->"
"948"|"6860"|"00:57:38.390"|"00:57:41.109"|"3458.39"|"3461.109"|""|"Tasmania jest schronieniem dla niektórych niezwykłych"
"949"|"6868"|"00:57:41.109"|"00:57:43.750"|"3461.109"|"3463.75"|""|"gatunków, z których  już  wymarło"
"950"|"6876"|"00:57:43.750"|"00:57:47.190"|"3463.75"|"3467.19"|""|"na kontynencie australijskim."
"951"|"6884"|"00:57:47.190"|"00:57:49.510"|"3467.19"|"3469.51"|""|"Ta wyspa może być rozległym pustkowiem, ale"
"952"|"6892"|"00:57:49.510"|"00:57:51.589"|"3469.51"|"3471.589"|""|"nawet tutajwpływ naszego ludzkiego"
"953"|"6900"|"00:57:51.589"|"00:57:53.270"|"3471.589"|"3473.27"|""|"świata jest odczuwalny"
"954"|"6908"|"00:57:53.270"|"00:57:53.280"|"3473.27"|"3473.28"|""|"i  potrzeba dużo ciężkiej pracy i"
"955"|"6912"|"00:57:53.280"|"00:57:54.470"|"3473.28"|"3474.47"|""|"i  potrzeba dużo ciężkiej pracy i poświęcenia,"
"956"|"6916"|"00:57:54.470"|"00:57:57.349"|"3474.47"|"3477.349"|""|"poświęcenia,"
"957"|"6924"|"00:57:57.349"|"00:58:08.150"|"3477.349"|"3488.15"|""|"aby zapewnić"
"958"|"772"|"00:58:08.150"|"00:58:10.870"|"3488.15"|"3493.67"|""|"<--pause-->"
"959"|"6940"|"00:58:10.870"|"00:58:13.670"|"3490.87"|"3493.67"|""|"najbliższą niedzielę o dziewiątej jesteśmy na Florydzie, aby"
"960"|"6948"|"00:58:13.670"|"00:58:15.750"|"3493.67"|"3495.75"|""|"odwiedzić amerykański raj dla zwierząt"
"961"|"6956"|"00:58:15.750"|"00:58:18.470"|"3495.75"|"3498.47"|""|"na bbc iplayer Jest więcej"
"962"|"6964"|"00:58:18.470"|"00:58:21.349"|"3498.47"|"3501.349"|""|"eksploracji, ponieważ myidź pod morze w"
"963"|"6972"|"00:58:21.349"|"00:58:23.750"|"3501.349"|"3503.75"|""|"Blue Planet na  dostępne z tutaj"
"964"|"6980"|"00:58:23.750"|"00:58:26.789"|"3503.75"|"3506.789"|""|"na bbc2 tego wieczoru"
"965"|"6988"|"00:58:26.789"|"00:58:30.280"|"3506.789"|"3510.28"|""|"nieszczęścia Ramis Ranganathan znajdź go w Albanii"
"966"|"6992"|"00:58:26.799"|"00:58:30.280"|"3506.799"|"3510.28"|""|"nieszczęścia Ramis Ranganathan znajdź go w Albanii"
