""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"800"|"4824"|"00:43:58.960"|"00:44:02.390"|"2638.96"|"2642.39"|"3.4299999999998363"|"powrót na wybrzeże dłuższe noce"
"801"|"4828"|"00:44:02.390"|"00:44:02.400"|"2642.39"|"2642.4"|"0.010000000000218279"|"niosą ze sobą oszałamiający spektakl"
"802"|"4832"|"00:44:02.400"|"00:44:16.550"|"2642.4"|"2656.55"|"14.150000000000091"|"niosą ze sobą oszałamiający spektakl [Muzyka"
"803"|"4836"|"00:44:16.550"|"00:44:16.560"|"2656.55"|"2656.56"|"0.009999999999763531"|"[Muzyka"
"804"|"4840"|"00:44:16.560"|"00:44:19.510"|"2656.56"|"2659.51"|"2.950000000000273"|"[Muzyka"
"805"|"4844"|"00:44:19.510"|"00:44:19.520"|"2659.51"|"2659.52"|"0.009999999999763531"|"] południowe światła przypominają, że"
"806"|"4848"|"00:44:19.520"|"00:44:22.590"|"2659.52"|"2662.59"|"3.0700000000001637"|"] południowe światła przypominają, że"
"807"|"4852"|"00:44:22.590"|"00:44:22.600"|"2662.59"|"2662.6"|"0.009999999999763531"|"następnym przystankiem stąd jest Antarktyda"
"808"|"4856"|"00:44:22.600"|"00:44:22.880"|"2662.6"|"2662.88"|"0.2800000000002001"|"następnym przystankiem stąd jest Antarktyda [Oklaski]"
"809"|"4860"|"00:44:22.880"|"00:44:22.890"|"2662.88"|"2662.89"|"0.009999999999763531"|"[Oklaski]"
"810"|"4864"|"00:44:22.890"|"00:44:45.190"|"2662.89"|"2685.19"|"22.300000000000182"|"[Oklaski] [Muzyka]"
"811"|"4876"|"00:44:47.990"|"00:44:48.000"|"2687.99"|"2688.0"|"0.010000000000218279"|"dla małych pingwinów"
"812"|"4880"|"00:44:48.000"|"00:44:51.109"|"2688.0"|"2691.109"|"3.1089999999999236"|"dla małych pingwinów"
"813"|"4884"|"00:44:51.109"|"00:44:51.119"|"2691.109"|"2691.119"|"0.010000000000218279"|"tasmańskich sezon lęgowy się skończył"
"814"|"4888"|"00:44:51.119"|"00:44:56.470"|"2691.119"|"2696.47"|"5.350999999999658"|"tasmańskich sezon lęgowy się skończył"
"815"|"4900"|"00:44:58.069"|"00:44:58.079"|"2698.069"|"2698.079"|"0.010000000000218279"|", którą spędziły ostatnie kilka tygodni"
"816"|"4904"|"00:44:58.079"|"00:45:00.470"|"2698.079"|"2700.47"|"2.3909999999996217"|", którą spędziły ostatnie kilka tygodni"
"817"|"4908"|"00:45:00.470"|"00:45:00.480"|"2700.47"|"2700.48"|"0.010000000000218279"|"tucząc na morzu  podwajając"
"818"|"4912"|"00:45:00.480"|"00:45:10.790"|"2700.48"|"2710.79"|"10.309999999999945"|"tucząc na morzu  podwajając swoją"
"819"|"4924"|"00:45:13.510"|"00:45:13.520"|"2713.51"|"2713.52"|"0.009999999999763531"|"wagę wysiłki związane z hodowlą piskląt zostały"
"820"|"4928"|"00:45:13.520"|"00:45:19.730"|"2713.52"|"2719.73"|"6.210000000000036"|"wagę wysiłki związane z hodowlą piskląt zostały"
"821"|"4936"|"00:45:19.740"|"00:45:21.750"|"2719.74"|"2721.75"|"2.0100000000002183"|"[Muzyka]"
"822"|"4940"|"00:45:21.750"|"00:45:21.760"|"2721.75"|"2721.76"|"0.010000000000218279"|"[Muzyka]"
"823"|"4944"|"00:45:21.760"|"00:45:24.150"|"2721.76"|"2724.15"|"2.3899999999998727"|"[Muzyka]"
"824"|"4948"|"00:45:24.150"|"00:45:24.160"|"2724.15"|"2724.16"|"0.009999999999763531"|"małe pingwiny przechodzą przez to, co jest znane"
"825"|"4952"|"00:45:24.160"|"00:45:29.430"|"2724.16"|"2729.43"|"5.269999999999982"|"małe pingwiny przechodzą przez to, co jest znane"
"826"|"4964"|"00:45:31.910"|"00:45:31.920"|"2731.91"|"2731.92"|"0.010000000000218279"|"zrzucając  około 10 000 piór"
"827"|"4968"|"00:45:31.920"|"00:45:33.550"|"2731.92"|"2733.55"|"1.6300000000001091"|"zrzucając  około 10 000 piór"
"828"|"4976"|"00:45:33.560"|"00:45:40.790"|"2733.56"|"2740.79"|"7.230000000000018"|"[Muzyka],"
"829"|"4980"|"00:45:40.790"|"00:45:40.800"|"2740.79"|"2740.8"|"0.010000000000218279"|"[Muzyka],"
"830"|"4984"|"00:45:40.800"|"00:45:42.790"|"2740.8"|"2742.79"|"1.9899999999997817"|"[Muzyka],"
"831"|"4988"|"00:45:42.790"|"00:45:42.800"|"2742.79"|"2742.8"|"0.010000000000218279"|"ponieważ ich pióra zapewniają im "
"832"|"4992"|"00:45:42.800"|"00:45:46.150"|"2742.8"|"2746.15"|"3.349999999999909"|"ponieważ ich pióra zapewniają im "
"833"|"4996"|"00:45:46.150"|"00:45:46.160"|"2746.15"|"2746.16"|"0.009999999999763531"|"i wodoodporność, nie mogą wrócić do morza,"
"834"|"5000"|"00:45:46.160"|"00:45:48.150"|"2746.16"|"2748.15"|"1.9900000000002365"|"i wodoodporność, nie mogą wrócić do morza,"
"835"|"5004"|"00:45:48.150"|"00:45:48.160"|"2748.15"|"2748.16"|"0.009999999999763531"|"dopóki niewyrosły nowe"
"836"|"5008"|"00:45:48.160"|"00:45:57.510"|"2748.16"|"2757.51"|"9.350000000000364"|"dopóki niewyrosły nowe [Muzyka]"
"837"|"5012"|"00:45:57.510"|"00:45:57.520"|"2757.51"|"2757.52"|"0.009999999999763531"|"[Muzyka]"
"838"|"5016"|"00:45:57.520"|"00:45:59.829"|"2757.52"|"2759.829"|"2.3090000000001965"|"[Muzyka]"
"839"|"5020"|"00:45:59.829"|"00:45:59.839"|"2759.829"|"2759.839"|"0.009999999999763531"|"przez trzy długie ty utknęły w"
"840"|"5024"|"00:45:59.839"|"00:46:05.760"|"2759.839"|"2765.76"|"5.9210000000002765"|"przez trzy długie ty utknęły w"
"841"|"5032"|"00:46:05.770"|"00:46:09.790"|"2765.77"|"2769.79"|"4.019999999999982"|"[Brawa]"
"842"|"5040"|"00:46:09.800"|"00:46:14.230"|"2769.8"|"2774.23"|"4.429999999999836"|"[Muzyka"
"843"|"5044"|"00:46:14.230"|"00:46:14.240"|"2774.23"|"2774.24"|"0.009999999999763531"|"[Muzyka"
"844"|"5048"|"00:46:14.240"|"00:46:19.040"|"2774.24"|"2779.04"|"4.800000000000182"|"[Muzyka"
"845"|"5052"|"00:46:19.040"|"00:46:19.050"|"2779.04"|"2779.05"|"0.010000000000218279"|"]  trzeba czekać na małego pingwina"
"846"|"5056"|"00:46:19.050"|"00:46:30.710"|"2779.05"|"2790.71"|"11.659999999999854"|"]  trzeba czekać na małego pingwina [Muzyka"
"847"|"5068"|"00:46:34.790"|"00:46:34.800"|"2794.79"|"2794.8"|"0.010000000000218279"|"] rok dobiega końca"
"848"|"5072"|"00:46:34.800"|"00:46:37.270"|"2794.8"|"2797.27"|"2.4699999999998"|"] rok dobiega końca"
"849"|"5076"|"00:46:37.270"|"00:46:37.280"|"2797.27"|"2797.28"|"0.010000000000218279"|"i trwa miesiącnie ma czasu"
"850"|"5080"|"00:46:37.280"|"00:46:40.100"|"2797.28"|"2800.1"|"2.819999999999709"|"i trwa miesiącnie ma czasu"
"851"|"5084"|"00:46:40.100"|"00:46:40.110"|"2800.1"|"2800.11"|"0.010000000000218279"|"na ostatnią niespodziankę"
"852"|"5088"|"00:46:40.110"|"00:46:49.190"|"2800.11"|"2809.19"|"9.079999999999927"|"na ostatnią niespodziankę [Muzyka]"
"853"|"5092"|"00:46:49.190"|"00:46:49.200"|"2809.19"|"2809.2"|"0.009999999999763531"|"[Muzyka]"
"854"|"5096"|"00:46:49.200"|"00:46:54.150"|"2809.2"|"2814.15"|"4.950000000000273"|"[Muzyka]"
"855"|"5116"|"00:47:04.069"|"00:47:04.079"|"2824.069"|"2824.079"|"0.010000000000218279"|"ich zmieniające się kolory sprawiają, że jesień jest"
"856"|"5120"|"00:47:04.079"|"00:47:08.920"|"2824.079"|"2828.92"|"4.8409999999998945"|"ich zmieniające się kolory sprawiają, że jesień jest"
"857"|"5128"|"00:47:08.930"|"00:47:09.990"|"2828.93"|"2829.99"|"1.0599999999999454"|"[Muzyka]"
"858"|"5132"|"00:47:09.990"|"00:47:10.000"|"2829.99"|"2830.0"|"0.010000000000218279"|"[Muzyka]"
"859"|"5136"|"00:47:10.000"|"00:47:11.750"|"2830.0"|"2831.75"|"1.75"|"[Muzyka]"
"860"|"5140"|"00:47:11.750"|"00:47:11.760"|"2831.75"|"2831.76"|"0.010000000000218279"|"to jedyne drzewa na"
"861"|"5144"|"00:47:11.760"|"00:47:14.550"|"2831.76"|"2834.55"|"2.7899999999999636"|"to jedyne drzewa na"
"862"|"5148"|"00:47:14.550"|"00:47:14.560"|"2834.55"|"2834.56"|"0.009999999999763531"|"kontynencie, które zrzucają l"
"863"|"5152"|"00:47:14.560"|"00:47:17.050"|"2834.56"|"2837.05"|"2.4900000000002365"|"kontynencie, które zrzucają l"
"864"|"5156"|"00:47:17.050"|"00:47:17.060"|"2837.05"|"2837.06"|"0.009999999999763531"|" chłodniejszych miesięcy"
"865"|"5160"|"00:47:17.060"|"00:47:20.630"|"2837.06"|"2840.63"|"3.5700000000001637"|" chłodniejszych miesięcy [Muzyka"
"866"|"5172"|"00:47:23.270"|"00:47:23.280"|"2843.27"|"2843.28"|"0.010000000000218279"|"] południowe buki najbliżsi żyjący"
"867"|"5176"|"00:47:23.280"|"00:47:25.829"|"2843.28"|"2845.829"|"2.548999999999978"|"] południowe buki najbliżsi żyjący"
"868"|"5180"|"00:47:25.829"|"00:47:25.839"|"2845.829"|"2845.839"|"0.009999999999763531"|"krewniacy znajdują się tysiące mil"
"869"|"5184"|"00:47:25.839"|"00:47:39.589"|"2845.839"|"2859.589"|"13.75"|"krewniacy znajdują się tysiące mil"
"870"|"5196"|"00:47:42.870"|"00:47:42.880"|"2862.87"|"2862.88"|"0.010000000000218279"|"ta rzadka plama jesiennych kolorów trwa"
"871"|"5200"|"00:47:42.880"|"00:47:45.430"|"2862.88"|"2865.43"|"2.549999999999727"|"ta rzadka plama jesiennych kolorów trwa"
"872"|"5204"|"00:47:45.430"|"00:47:45.440"|"2865.43"|"2865.44"|"0.010000000000218279"|"za kilka tygodni, gdy na całej"
"873"|"5208"|"00:47:45.440"|"00:47:49.140"|"2865.44"|"2869.14"|"3.699999999999818"|"za kilka tygodni, gdy na całej"
"874"|"5212"|"00:47:49.140"|"00:47:49.150"|"2869.14"|"2869.15"|"0.010000000000218279"|"Tasmanii temperatury zaczynają spadać"
"875"|"5216"|"00:47:49.150"|"00:47:55.349"|"2869.15"|"2875.349"|"6.199000000000069"|"Tasmanii temperatury zaczynają spadać [Muzyka]"
"876"|"5220"|"00:47:55.349"|"00:47:55.359"|"2875.349"|"2875.359"|"0.009999999999763531"|"[Muzyka]"
"877"|"5224"|"00:47:55.359"|"00:47:57.670"|"2875.359"|"2877.67"|"2.311000000000149"|"[Muzyka]"
"878"|"5228"|"00:47:57.670"|"00:47:57.680"|"2877.67"|"2877.68"|"0.009999999999763531"|"czerwiec wyznacza początek sezonu zimowego"
"879"|"5232"|"00:47:57.680"|"00:48:01.030"|"2877.68"|"2881.03"|"3.350000000000364"|"czerwiec wyznacza początek sezonu zimowego"
"880"|"5236"|"00:48:01.030"|"00:48:01.040"|"2881.03"|"2881.04"|"0.009999999999763531"|"a dla diabłów"
"881"|"5240"|"00:48:01.040"|"00:48:03.109"|"2881.04"|"2883.109"|"2.06899999999996"|"a dla diabłów"
"882"|"5244"|"00:48:03.109"|"00:48:03.119"|"2883.109"|"2883.119"|"0.010000000000218279"|"początek nowego życia"
"883"|"5248"|"00:48:03.119"|"00:48:05.750"|"2883.119"|"2885.75"|"2.630999999999858"|"początek nowego życia"
"884"|"5252"|"00:48:05.750"|"00:48:05.760"|"2885.75"|"2885.76"|"0.010000000000218279"|"z młodymi już w jej woreczku"
"885"|"5256"|"00:48:05.760"|"00:48:07.829"|"2885.76"|"2887.829"|"2.06899999999996"|"z młodymi już w jej woreczku"
"886"|"5260"|"00:48:07.829"|"00:48:07.839"|"2887.829"|"2887.839"|"0.009999999999763531"|"zapewni im mleko przez"
"887"|"5264"|"00:48:07.839"|"00:48:10.150"|"2887.839"|"2890.15"|"2.311000000000149"|"zapewni im mleko przez"
"888"|"5268"|"00:48:10.150"|"00:48:10.160"|"2890.15"|"2890.16"|"0.009999999999763531"|"najcięższe miesiące"
"889"|"5272"|"00:48:10.160"|"00:48:13.910"|"2890.16"|"2893.91"|"3.75"|"najcięższe miesiące"
"890"|"5276"|"00:48:13.910"|"00:48:13.920"|"2893.91"|"2893.92"|"0.010000000000218279"|"jej i ich życia związanego z"
"891"|"5280"|"00:48:13.920"|"00:48:17.140"|"2893.92"|"2897.14"|"3.2199999999998"|"jej i ich życia związanego z"
"892"|"5284"|"00:48:17.140"|"00:48:17.150"|"2897.14"|"2897.15"|"0.010000000000218279"|"sezonowym cyklem Tasmanii"
"893"|"5288"|"00:48:17.150"|"00:48:23.270"|"2897.15"|"2903.27"|"6.119999999999891"|"sezonowym cyklem Tasmanii [Muzyka]"
"894"|"5300"|"00:48:26.069"|"00:48:26.079"|"2906.069"|"2906.079"|"0.010000000000218279"|"za 12 000 lat temu"
"895"|"5304"|"00:48:26.079"|"00:48:28.549"|"2906.079"|"2908.549"|"2.4699999999998"|"za 12 000 lat temu"
"896"|"5308"|"00:48:28.549"|"00:48:28.559"|"2908.549"|"2908.559"|"0.010000000000218279"|"tasmania oddzieliła się od swojego kontynentalnego"
"897"|"5312"|"00:48:28.559"|"00:48:32.740"|"2908.559"|"2912.74"|"4.180999999999585"|"tasmania oddzieliła się od swojego kontynentalnego rodzica"
"898"|"5320"|"00:48:32.750"|"00:48:35.750"|"2912.75"|"2915.75"|"3.0"|"[Muzyka"
"899"|"5324"|"00:48:35.750"|"00:48:35.760"|"2915.75"|"2915.76"|"0.010000000000218279"|"[Muzyka"
"900"|"5328"|"00:48:35.760"|"00:48:37.510"|"2915.76"|"2917.51"|"1.75"|"[Muzyka"
"901"|"5332"|"00:48:37.510"|"00:48:37.520"|"2917.51"|"2917.52"|"0.009999999999763531"|"] wyspa jest młoda,"
"902"|"5336"|"00:48:37.520"|"00:48:39.510"|"2917.52"|"2919.51"|"1.9900000000002365"|"] wyspa jest młoda,"
"903"|"5340"|"00:48:39.510"|"00:48:39.520"|"2919.51"|"2919.52"|"0.009999999999763531"|"ale bogata w życie"
"904"|"5344"|"00:48:39.520"|"00:48:42.130"|"2919.52"|"2922.13"|"2.6100000000001273"|"ale bogata w życie"
"905"|"5348"|"00:48:42.130"|"00:48:42.140"|"2922.13"|"2922.14"|"0.009999999999763531"|"i ma długą i żytną przeszłość"
"906"|"5352"|"00:48:42.140"|"00:48:46.150"|"2922.14"|"2926.15"|"4.010000000000218"|"i ma długą i żytną przeszłość [Muzyka]"
"907"|"5356"|"00:48:46.150"|"00:48:46.160"|"2926.15"|"2926.16"|"0.009999999999763531"|"[Muzyka]"
"908"|"5360"|"00:48:46.160"|"00:48:49.750"|"2926.16"|"2929.75"|"3.5900000000001455"|"[Muzyka]"
"909"|"5364"|"00:48:49.750"|"00:48:49.760"|"2929.75"|"2929.76"|"0.010000000000218279"|"z tasmania i zwierzęta, które obsługuje,"
"910"|"5368"|"00:48:49.760"|"00:48:52.470"|"2929.76"|"2932.47"|"2.7099999999995816"|"z tasmania i zwierzęta, które obsługuje,"
"911"|"5372"|"00:48:52.470"|"00:48:52.480"|"2932.47"|"2932.48"|"0.010000000000218279"|"są na innym cmy dla reszty"
"912"|"5376"|"00:48:52.480"|"00:48:53.790"|"2932.48"|"2933.79"|"1.3099999999999454"|"są na innym cmy dla reszty australii"
"913"|"5380"|"00:48:53.790"|"00:48:53.800"|"2933.79"|"2933.8"|"0.010000000000218279"|"australii"
"914"|"5384"|"00:48:53.800"|"00:49:01.670"|"2933.8"|"2941.67"|"7.869999999999891"|"australii [muzyka"
"915"|"5396"|"00:49:05.430"|"00:49:05.440"|"2945.43"|"2945.44"|"0.010000000000218279"|"] w rezultacie jest domem dla obsady "
"916"|"5400"|"00:49:05.440"|"00:49:07.310"|"2945.44"|"2947.31"|"1.8699999999998909"|"] w rezultacie jest domem dla obsady "
"917"|"5404"|"00:49:07.310"|"00:49:07.320"|"2947.31"|"2947.32"|"0.010000000000218279"|"dziwacznej, co wspaniałej"
"918"|"5408"|"00:49:07.320"|"00:49:15.030"|"2947.32"|"2955.03"|"7.710000000000036"|"dziwacznej, co wspaniałej [muzyka]"
"919"|"5420"|"00:49:18.150"|"00:49:18.160"|"2958.15"|"2958.16"|"0.009999999999763531"|"rzeczyw  na ziemi nie"
"920"|"5424"|"00:49:18.160"|"00:49:21.170"|"2958.16"|"2961.17"|"3.0100000000002183"|"rzeczyw  na ziemi nie"
"921"|"5428"|"00:49:21.170"|"00:49:21.180"|"2961.17"|"2961.18"|"0.009999999999763531"|"ma czegoś takiego jak tasmania"
"922"|"5432"|"00:49:21.180"|"00:49:24.690"|"2961.18"|"2964.69"|"3.5100000000002183"|"ma czegoś takiego jak tasmania [muzyka]"
"923"|"5436"|"00:49:24.690"|"00:49:24.700"|"2964.69"|"2964.7"|"0.009999999999763531"|"[muzyka]"
"924"|"5440"|"00:49:24.700"|"00:49:34.950"|"2964.7"|"2974.95"|"10.25"|"[muzyka] [brawa]"
"925"|"5452"|"00:49:38.230"|"00:49:38.240"|"2978.23"|"2978.24"|"0.009999999999763531"|"tasmania jest mniej więcej wielkości irlandii,"
"926"|"5456"|"00:49:38.240"|"00:49:40.230"|"2978.24"|"2980.23"|"1.9900000000002365"|"tasmania jest mniej więcej wielkości irlandii,"
"927"|"5460"|"00:49:40.230"|"00:49:40.240"|"2980.23"|"2980.24"|"0.009999999999763531"|"ale zpopulacja licząca za pół"
"928"|"5464"|"00:49:40.240"|"00:49:42.549"|"2980.24"|"2982.549"|"2.3090000000001965"|"ale zpopulacja licząca za pół"
"929"|"5468"|"00:49:42.549"|"00:49:42.559"|"2982.549"|"2982.559"|"0.010000000000218279"|"miliona ludzi jest domem dla jednych z"
"930"|"5472"|"00:49:42.559"|"00:49:45.030"|"2982.559"|"2985.03"|"2.4710000000000036"|"miliona ludzi jest domem dla jednych z"
"931"|"5476"|"00:49:45.030"|"00:49:45.040"|"2985.03"|"2985.04"|"0.009999999999763531"|"największych obszarów dzikiej przyrody, jakie pozostały na"
"932"|"5480"|"00:49:45.040"|"00:49:46.450"|"2985.04"|"2986.45"|"1.4099999999998545"|"największych obszarów dzikiej przyrody, jakie pozostały na"
"933"|"5484"|"00:49:46.450"|"00:49:46.460"|"2986.45"|"2986.46"|"0.010000000000218279"|"naszej planecie"
"934"|"5488"|"00:49:46.460"|"00:49:48.390"|"2986.46"|"2988.39"|"1.9299999999998363"|"naszej planecie [Muzyka]"
"935"|"5492"|"00:49:48.390"|"00:49:48.400"|"2988.39"|"2988.4"|"0.010000000000218279"|"[Muzyka]"
"936"|"5496"|"00:49:48.400"|"00:49:50.950"|"2988.4"|"2990.95"|"2.549999999999727"|"[Muzyka]"
"937"|"5500"|"00:49:50.950"|"00:49:50.960"|"2990.95"|"2990.96"|"0.010000000000218279"|"po całej tej przestrzeni dla natury niektóre z"
"938"|"5504"|"00:49:50.960"|"00:49:53.670"|"2990.96"|"2993.67"|"2.7100000000000364"|"po całej tej przestrzeni dla natury niektóre z"
"939"|"5508"|"00:49:53.670"|"00:49:53.680"|"2993.67"|"2993.68"|"0.009999999999763531"|"najbardziej znanych zwierząt tasmanii stoją"
"940"|"5512"|"00:49:53.680"|"00:49:57.990"|"2993.68"|"2997.99"|"4.309999999999945"|"najbardziej znanych zwierząt tasmanii stoją"
"941"|"5524"|"00:50:00.630"|"00:50:00.640"|"3000.63"|"3000.64"|"0.009999999999763531"|"diabły tasmańskie są zagrożonymi"
"942"|"5528"|"00:50:00.640"|"00:50:03.270"|"3000.64"|"3003.27"|"2.630000000000109"|"diabły tasmańskie są zagrożonymi"
"943"|"5532"|"00:50:03.270"|"00:50:03.280"|"3003.27"|"3003.28"|"0.010000000000218279"|"bami i historycznymiprześladowania"
"944"|"5536"|"00:50:03.280"|"00:50:08.150"|"3003.28"|"3008.15"|"4.869999999999891"|"bami i historycznymiprześladowania"
"945"|"5548"|"00:50:10.630"|"00:50:10.640"|"3010.63"|"3010.64"|"0.009999999999763531"|"spadła od urodzenia, osiągnięcie dorosłości jest"
"946"|"5552"|"00:50:10.640"|"00:50:16.710"|"3010.64"|"3016.71"|"6.070000000000164"|"spadła od urodzenia, osiągnięcie dorosłości jest"
"947"|"5564"|"00:50:19.349"|"00:50:19.359"|"3019.349"|"3019.359"|"0.009999999999763531"|"ale zła reputacja diabła"
"948"|"5568"|"00:50:19.359"|"00:50:25.349"|"3019.359"|"3025.349"|"5.9900000000002365"|"ale zła reputacja diabła"
"949"|"5580"|"00:50:28.069"|"00:50:28.079"|"3028.069"|"3028.079"|"0.010000000000218279"|"Jednak jeden człowiek spędził lata pomagając"
"950"|"5584"|"00:50:28.079"|"00:50:32.150"|"3028.079"|"3032.15"|"4.070999999999913"|"Jednak jeden człowiek spędził lata pomagając"
"951"|"5596"|"00:50:35.270"|"00:50:35.280"|"3035.27"|"3035.28"|"0.010000000000218279"|"Kamerzysta i ekolog Simon Plowright"
"952"|"5600"|"00:50:35.280"|"00:50:38.549"|"3035.28"|"3038.549"|"3.268999999999778"|"Kamerzysta i ekolog Simon Plowright"
"953"|"5604"|"00:50:38.549"|"00:50:38.559"|"3038.549"|"3038.559"|"0.010000000000218279"|"przeniósł się na Tasmanię w 1981 roku."
"954"|"5608"|"00:50:38.559"|"00:50:40.549"|"3038.559"|"3040.549"|"1.9899999999997817"|"przeniósł się na Tasmanię w 1981 roku."
"955"|"5612"|"00:50:40.549"|"00:50:40.559"|"3040.549"|"3040.559"|"0.010000000000218279"|"Wychowałem się jako śnik przyrody"
"956"|"5616"|"00:50:40.559"|"00:50:43.109"|"3040.559"|"3043.109"|"2.549999999999727"|"Wychowałem się jako śnik przyrody"
"957"|"5620"|"00:50:43.109"|"00:50:43.119"|"3043.109"|"3043.119"|"0.010000000000218279"|"w Walii i od tego czasu przyjazd do tego"
"958"|"5624"|"00:50:43.119"|"00:50:45.430"|"3043.119"|"3045.43"|"2.3109999999996944"|"w Walii i od tego czasu przyjazd do tego"
"959"|"5628"|"00:50:45.430"|"00:50:45.440"|"3045.43"|"3045.44"|"0.010000000000218279"|" egzotycznego miejsca był "
"960"|"5632"|"00:50:45.440"|"00:50:47.190"|"3045.44"|"3047.19"|"1.75"|" egzotycznego miejsca był  ekscytujący"
"961"|"5636"|"00:50:47.190"|"00:50:47.200"|"3047.19"|"3047.2"|"0.009999999999763531"|"ekscytujący"
"962"|"5640"|"00:50:47.200"|"00:50:49.589"|"3047.2"|"3049.589"|"2.3890000000001237"|"ekscytujący"
"963"|"5644"|"00:50:49.589"|"00:50:49.599"|"3049.589"|"3049.599"|"0.010000000000218279"|"diabły tasmańskie stały się"
"964"|"5648"|"00:50:49.599"|"00:50:54.630"|"3049.599"|"3054.63"|"5.030999999999949"|"diabły tasmańskie stały się"
"965"|"5660"|"00:50:56.870"|"00:50:56.880"|"3056.87"|"3056.88"|"0.010000000000218279"|"kiedy po raz szy przybyłem na tasmanię jej"
"966"|"5664"|"00:50:56.880"|"00:51:01.190"|"3056.88"|"3061.19"|"4.309999999999945"|"kiedy po raz szy przybyłem na tasmanię jej"
"967"|"5676"|"00:51:04.150"|"00:51:04.160"|"3064.15"|"3064.16"|"0.009999999999763531"|" krzyki odgłosy niezwykłe"
"968"|"5680"|"00:51:04.160"|"00:51:05.589"|"3064.16"|"3065.589"|"1.4290000000000873"|" krzyki odgłosy niezwykłe"
"969"|"5684"|"00:51:05.589"|"00:51:05.599"|"3065.589"|"3065.599"|"0.010000000000218279"|"nawoływania diabłów, gdy"
"970"|"5688"|"00:51:05.599"|"00:51:07.430"|"3065.599"|"3067.43"|"1.8309999999996762"|"nawoływania diabłów, gdy"
"971"|"5692"|"00:51:07.430"|"00:51:07.440"|"3067.43"|"3067.44"|"0.010000000000218279"|"się kłócą,"
"972"|"5696"|"00:51:07.440"|"00:51:09.430"|"3067.44"|"3069.43"|"1.9899999999997817"|"się kłócą,"
"973"|"5700"|"00:51:09.430"|"00:51:09.440"|"3069.43"|"3069.44"|"0.010000000000218279"|"wydawały się naprawdę  dziwne osobie"
"974"|"5704"|"00:51:09.440"|"00:51:10.549"|"3069.44"|"3070.549"|"1.1089999999999236"|"wydawały się naprawdę  dziwne osobie"
"975"|"5708"|"00:51:10.549"|"00:51:10.559"|"3070.549"|"3070.559"|"0.010000000000218279"|"z Walii"
"976"|"5712"|"00:51:10.559"|"00:51:12.390"|"3070.559"|"3072.39"|"1.8309999999996762"|"z Walii"
"977"|"5716"|"00:51:12.390"|"00:51:12.400"|"3072.39"|"3072.4"|"0.010000000000218279"|"oczyw, że jesteś zaintrygowany i chcesz"
"978"|"5720"|"00:51:12.400"|"00:51:16.309"|"3072.4"|"3076.309"|"3.9090000000001055"|"oczyw, że jesteś zaintrygowany i chcesz"
"979"|"5732"|"00:51:18.710"|"00:51:18.720"|"3078.71"|"3078.72"|"0.009999999999763531"|"Jednym z moich szych doświadczeń związanych z"
"980"|"5736"|"00:51:18.720"|"00:51:20.309"|"3078.72"|"3080.309"|"1.5890000000003965"|"Jednym z moich szych doświadczeń związanych z"
"981"|"5740"|"00:51:20.309"|"00:51:20.319"|"3080.309"|"3080.319"|"0.009999999999763531"|"ścią tych zwierząt było wyjście"
"982"|"5744"|"00:51:20.319"|"00:51:21.990"|"3080.319"|"3081.99"|"1.6709999999998217"|"ścią tych zwierząt było wyjście"
"983"|"5748"|"00:51:21.990"|"00:51:22.000"|"3081.99"|"3082.0"|"0.010000000000218279"|"ze starym facetem, który mieszkał tam przez całe"
"984"|"5752"|"00:51:22.000"|"00:51:23.430"|"3082.0"|"3083.43"|"1.4299999999998363"|"ze starym facetem, który mieszkał tam przez całe"
"985"|"5756"|"00:51:23.430"|"00:51:24.710"|"3083.43"|"3084.71"|"1.2800000000002"|"życie, znał okolicę jak tyłswojej"
"986"|"5768"|"00:51:27.030"|"00:51:27.040"|"3087.03"|"3087.04"|"0.009999999999763531"|"ręki  od czasu do czasu łapał"
"987"|"5772"|"00:51:27.040"|"00:51:29.109"|"3087.04"|"3089.109"|"2.06899999999996"|"ręki  od czasu do czasu łapał"
"988"|"5776"|"00:51:29.109"|"00:51:29.119"|"3089.109"|"3089.119"|"0.010000000000218279"|"kangura do jedzenia, ponieważ został"
"989"|"5780"|"00:51:29.119"|"00:51:30.790"|"3089.119"|"3090.79"|"1.6709999999998217"|"kangura do jedzenia, ponieważ został"
"990"|"5784"|"00:51:30.790"|"00:51:30.800"|"3090.79"|"3090.8"|"0.010000000000218279"|"wychowany na takich rzeczach, więc"
"991"|"5788"|"00:51:30.800"|"00:51:32.470"|"3090.8"|"3092.47"|"1.669999999999618"|"wychowany na takich rzeczach, więc"
"992"|"5792"|"00:51:32.470"|"00:51:32.480"|"3092.47"|"3092.48"|"0.010000000000218279"|"wyszedłem z nim i miał kilka"
"993"|"5796"|"00:51:32.480"|"00:51:35.190"|"3092.48"|"3095.19"|"2.7100000000000364"|"wyszedłem z nim i miał kilka"
"994"|"5800"|"00:51:35.190"|"00:51:35.200"|"3095.19"|"3095.2"|"0.009999999999763531"|"miejsc, w których"
"995"|"5804"|"00:51:35.200"|"00:51:38.390"|"3095.2"|"3098.39"|"3.1900000000000546"|"miejsc, w których"
"996"|"5808"|"00:51:38.390"|"00:51:38.400"|"3098.39"|"3098.4"|"0.010000000000218279"|"schwytał walabie, a kangury zostały skradzione przezdiabły"
